frame,class,x1,y1,x2,y2,confidence,side,X_m,Y_m
99,person,1368.5273,595.077,1401.4203,680.7057,0.7603,left,32.1859921470105,19.709935133709507
99,person,1117.6725,726.7256,1157.4694,815.0162,0.7543,left,32.4965184066807,13.860892734301986
99,person,539.3531,497.0536,581.1233,562.3525,0.7462,left,20.925758765763803,18.066881561860672
99,person,1445.9019,451.9483,1484.6045,521.3943,0.7452,left,29.519113735853338,27.086190058094157
99,person,771.2809,806.6023,811.0181,901.7758,0.7434,left,31.210494887849666,9.763979272531335
99,person,980.4388,391.3963,1018.437,449.2477,0.7016,left,21.858739839226395,27.108448938374313
99,person,367.9469,493.6214,401.4074,561.1664,0.6926,left,18.886801127782388,16.788579665870532
99,person,1102.2917,389.3807,1136.5662,443.094,0.6507,left,23.194672124780936,28.3720331400229
99,person,1089.054,485.7225,1136.4222,545.0522,0.6485,left,26.487575451137285,22.947026550233023
99,person,955.8138,439.0533,985.3619,505.208,0.6438,left,23.480101709205588,23.983805682631044
99,person,1253.0187,850.4544,1285.6067,947.95,0.6311,left,35.39604035838666,11.410682439021777
99,person,1406.2556,384.8671,1435.1801,435.5179,0.5174,left,26.705151639771007,31.279596840377945
99,person,691.07,311.4949,716.0479,364.8073,0.466,left,13.815636321765894,29.871388711831234
99,person,1448.8191,413.4499,1474.0682,460.423,0.4488,left,28.052772588161172,29.91581394775803
99,person,1525.1678,505.753,1554.7698,581.0413,0.4206,left,31.69810215794094,24.770770340896263
99,person,1363.6125,352.6489,1381.5236,399.6706,0.4169,left,24.87823564108709,33.208629429097634
100,person,498.9749,664.8368,552.0638,752.7708,0.8695,left,26.012236122175647,11.744523477650064
100,person,1073.194,631.9442,1113.1967,717.9027,0.8484,left,30.298040826939996,16.48264984020639
100,person,952.4398,629.4923,990.6971,718.6667,0.8375,left,29.18688847447655,15.712971946408373
100,person,202.1041,708.1196,264.7827,801.2261,0.8361,left,24.61306150446296,8.682574598478205
100,person,1435.2255,609.8658,1477.272,699.5226,0.8106,left,33.151761781104334,19.555574630032424
100,person,1448.0264,453.1497,1490.3812,520.2342,0.7737,left,29.56307414692483,27.11523266603132
100,person,1126.1741,725.6041,1166.2046,814.0594,0.7621,left,32.54843259636583,13.941387192382871
100,person,1372.6288,593.1296,1406.1591,678.5369,0.7487,left,32.185963808992334,19.816744024014547
100,person,489.5122,892.1155,537.6681,1002.7184,0.7459,left,30.735431658745387,6.360656328078947
100,person,376.1036,491.1348,405.7689,558.9937,0.7396,left,18.864463450145454,16.932213254337817
100,person,773.8876,805.5335,812.602,898.1395,0.7209,left,31.18608811294113,9.828394578059497
100,person,960.0903,438.1506,991.4189,504.2764,0.7177,left,23.50738631421057,24.07288110006342
100,person,984.4717,392.6656,1021.0294,448.2121,0.653,left,21.904864026513554,27.12953235183665
100,person,1104.4929,390.6454,1136.9451,443.9539,0.6522,left,23.25173600564785,28.31741388584838
100,person,546.4714,497.7216,575.9331,562.665,0.6409,left,20.954403511791885,18.054003547056002
100,person,1255.7607,847.5419,1292.1548,947.8314,0.6279,left,35.40976376389723,11.46998115111305
100,person,1521.9974,506.3258,1557.8005,581.8323,0.5792,left,31.71263990120351,24.7379330267993
100,person,1096.0022,487.4904,1135.5406,545.9037,0.5703,left,26.559458421734504,22.907877397036735
100,person,1409.1046,385.5404,1437.0817,436.5408,0.5156,left,26.762800469753028,31.24370960429436
100,sports ball,286.371,757.2686,301.1843,769.5306,0.4536,left,25.347211581385693,8.85911621749005
101,person,495.6481,660.924,557.7346,749.5269,0.8262,left,25.932892743515374,11.851596104854856
101,person,206.0348,706.4775,272.1505,796.3585,0.8177,left,24.57876795013957,8.795994494854508
101,person,1077.843,629.0681,1120.5348,715.5277,0.8111,left,30.296367167053813,16.608967637333723
101,person,957.9147,626.0214,997.4193,714.2772,0.8047,left,29.15409539833051,15.88120149998722
101,person,1450.241,454.244,1496.4452,520.9014,0.7674,left,29.63200208085571,27.099347024265747
101,person,1379.174,592.0328,1410.7185,673.4036,0.7476,left,32.17542929975681,19.9716611876345
101,person,552.6854,497.0115,578.0662,561.1804,0.7379,left,20.960110883129385,18.13203464259515
101,person,1135.3916,723.7213,1174.7603,810.6132,0.7188,left,32.57489319806092,14.068882727845454
101,person,385.8224,491.4493,412.7032,559.8113,0.7164,left,18.98033684330398,16.974895298574623
101,person,1435.3914,610.3524,1477.7552,696.985,0.7145,left,33.13586520494889,19.595302935922707
101,person,775.8045,803.9213,817.2971,895.6417,0.6959,left,31.17592828641844,9.893332541952395
101,person,500.5306,889.3041,543.9124,999.1787,0.6926,left,30.744689023745803,6.464301698927413
101,person,1264.4305,845.5128,1297.9656,945.5578,0.6902,left,35.43391860841271,11.557891446881465
101,person,1524.1272,506.0218,1553.9126,580.6255,0.6817,left,31.686814433652795,24.767443752718517
101,person,1108.9497,392.552,1134.8073,446.494,0.6679,left,23.351503391602396,28.19068780741732
101,person,1412.1141,385.709,1436.8751,438.6696,0.5927,left,26.818405181373254,31.18020760673172
101,person,1098.4475,484.3485,1128.1934,547.0988,0.5517,left,26.50392903627237,22.935469412626702
101,person,963.1637,437.8709,996.6702,502.4163,0.5094,left,23.517593734360876,24.16203466235841
101,person,990.9067,393.0513,1010.1046,449.3289,0.4551,left,21.907177978702542,27.0655545277101
101,person,1451.2128,414.248,1475.3578,476.2177,0.4363,left,28.324945274257736,29.42730661278019
101,person,1369.8477,353.485,1392.3817,403.5354,0.436,left,25.078111519272507,33.11404213696865
102,person,1523.8035,504.1772,1556.8079,582.1266,0.815,left,31.696036752057164,24.784832833610515
102,person,211.6521,704.8649,279.2134,794.8214,0.8114,left,24.593296323589726,8.874212392095464
102,person,1082.2345,623.4393,1123.8073,713.6836,0.8094,left,30.251659790293036,16.759013281326215
102,person,560.3751,496.9156,585.9826,562.3041,0.7998,left,21.06500428622798,18.171193560553174
102,person,1456.808,455.4798,1500.1106,521.2703,0.764,left,29.709382407958305,27.095154389492286
102,person,963.5499,624.7481,1003.293,711.0963,0.7587,left,29.15626212950867,15.99231692134288
102,person,1142.9778,721.5149,1183.5455,811.5294,0.7576,left,32.63022705547507,14.13614953375977
102,person,1382.4871,590.8841,1415.1161,672.8311,0.7466,left,32.19392964917382,20.03011803913587
102,person,1439.2445,609.629,1476.545,693.3084,0.7389,left,33.10727337877383,19.684900407581335
102,person,1266.3868,845.3716,1303.8517,944.1284,0.7303,left,35.45189318802228,11.596971674586172
102,person,1098.7622,478.5945,1130.772,547.6591,0.7157,left,26.441857814080034,23.070211113520433
102,person,511.1281,885.4422,550.2073,995.3117,0.7133,left,30.74139333514946,6.579967532956394
102,person,784.3907,802.1594,823.5485,892.6593,0.709,left,31.191650378448173,9.98925014062711
102,person,393.247,491.0265,420.494,559.7485,0.627,left,19.056016649106127,17.044734775144722
102,person,1416.4803,385.8818,1438.1711,437.5898,0.6257,left,26.83796113214399,31.233300452004137
102,person,965.3709,437.605,1003.4537,501.4809,0.5718,left,23.54845976596808,24.229538719755364
102,person,1111.1899,391.3061,1135.9795,446.3948,0.5542,left,23.346917931945836,28.24624470333118
102,person,496.3123,659.7109,561.5709,742.9682,0.5352,left,25.854852008840624,11.97518208327938
102,person,1372.5374,353.8649,1393.5656,403.2624,0.4632,left,25.105194245900005,33.12693515480895
103,person,1523.8909,503.5281,1561.2891,581.0854,0.8255,left,31.70033834046486,24.841427451395425
103,person,1085.3147,621.9562,1128.4327,709.5253,0.8127,left,30.226358872456192,16.87935173801676
103,person,966.897,623.7077,1009.2629,709.0939,0.7864,left,29.16435959031564,16.073314786863772
103,person,1150.1229,720.0928,1191.4806,807.0361,0.7664,left,32.64100855343268,14.264570062107385
103,sports ball,300.9556,747.0721,314.2535,759.5682,0.7658,left,25.216779351980424,9.18734860920255
103,person,223.7065,703.3237,277.7707,794.6385,0.7638,left,24.617149875100576,8.928875123549815
103,person,562.181,494.9686,592.9235,559.2488,0.747,left,21.021542861227577,18.30974794413624
103,person,1387.4114,589.6403,1419.6361,667.0985,0.7322,left,32.16826213084701,20.19510872170469
103,person,522.1229,883.2383,558.5667,990.9695,0.7279,left,30.756563742710146,6.692160751516927
103,person,1102.8857,480.3311,1130.4878,546.551,0.7205,left,26.472134445367388,23.069795050057625
103,person,788.9788,799.5811,828.6332,890.2136,0.7171,left,31.185273958429637,10.073862773481675
103,person,401.032,489.6758,431.5814,557.5602,0.7138,left,19.091960122985736,17.191429096541043
103,person,1460.4841,457.4119,1502.6134,521.4675,0.7026,left,29.771325049661087,27.06147898879869
103,person,1274.7679,842.0603,1309.7338,940.028,0.6973,left,35.455480900188384,11.720304425781654
103,person,1444.2917,609.9742,1475.4783,691.7493,0.6858,left,33.11399758329312,19.720314129373868
103,person,1419.5685,386.6043,1442.557,438.0877,0.6339,left,26.904061458956033,31.224365519812032
103,person,967.8625,439.9688,1008.6881,503.0841,0.6149,left,23.663880578109108,24.15707674280152
103,person,1114.1376,390.132,1142.8401,445.7766,0.5451,left,23.373476030394954,28.34257311968668
103,person,504.3152,659.2848,535.6645,743.6906,0.5265,left,25.77827800600628,11.91208892206481
103,person,1375.1906,352.9432,1399.8798,404.113,0.4989,left,25.161885822522603,33.168158308233345
103,person,1000.4969,396.7491,1024.8201,453.1117,0.449,left,22.20816735418708,26.945626379826276
103,person,726.8099,312.3541,752.4304,368.7318,0.4079,left,14.482468469252096,30.041534985731325
104,person,1090.9324,622.0423,1134.4071,706.7513,0.8212,left,30.25007884033756,16.963009314420546
104,person,1524.877,501.9766,1564.5172,579.5801,0.7886,left,31.687513204081892,24.92947455604224
104,person,231.9622,700.8098,280.0045,790.1686,0.7774,left,24.57309018641364,9.04677026327634
104,person,976.1993,624.1644,1011.795,707.1334,0.7677,left,29.201245342493806,16.137372682293265
104,person,791.7109,796.2438,834.5284,887.1292,0.7083,left,31.162758063059552,10.1717684466354
104,person,1159.8169,717.6229,1199.8492,805.3784,0.695,left,32.67924767971115,14.377333577017971
104,person,1391.2214,589.9154,1423.6868,666.2836,0.6928,left,32.1992917829837,20.231773827617953
104,person,409.0009,487.4392,443.8239,552.758,0.6809,left,19.06621388008809,17.41630288509909
104,person,1421.5649,387.8444,1447.8314,438.408,0.6733,left,26.974417147196565,31.203517779247793
104,person,1104.2411,479.7204,1136.4453,546.3481,0.6603,left,26.49964853713395,23.117066416210285
104,person,508.1508,658.0208,539.8461,742.3975,0.6499,left,25.781739398531037,11.974426996837405
104,person,569.7096,495.1109,602.454,559.3968,0.6485,left,21.12112048678332,18.369957514556912
104,person,532.5209,880.5842,567.3242,988.0688,0.6481,left,30.77924695987597,6.795222251554669
104,person,1119.4597,390.5034,1150.35,446.116,0.6471,left,23.466718415353654,28.37469456723901
104,person,1283.1802,839.0825,1316.8613,936.6553,0.6397,left,35.47049775476274,11.835579756752034
104,person,1466.3075,458.4417,1504.1187,522.6176,0.6252,left,29.84002973673221,27.03091230708079
104,person,1447.4723,607.9684,1475.4728,691.9457,0.6092,left,33.111609858289455,19.764159144731313
104,person,1377.319,353.6251,1404.0597,403.6427,0.5091,left,25.206655022120298,33.187791632924046
104,person,737.3973,315.2051,761.2914,368.4872,0.4875,left,14.698874842787685,30.039197073365756
104,person,1003.7014,397.3802,1023.7108,452.9819,0.4873,left,22.231105966125515,26.939602617711135
104,person,976.2378,440.3929,1013.1753,501.7678,0.4282,left,23.722712333215483,24.231900635370078
104,sports ball,305.8142,743.1284,319.9644,757.0814,0.4203,left,25.182183557979112,9.298934680659121
105,person,1093.4717,622.3716,1140.7178,703.0497,0.8487,left,30.254132132412956,17.04949209370096
105,person,575.8925,493.0352,614.6835,560.0089,0.8054,left,21.196059383300117,18.47230468668281
105,person,1522.9219,502.3127,1568.9982,577.9654,0.7912,left,31.686027153868526,24.9691415066005
105,person,796.9973,792.702,843.3171,884.326,0.7485,left,31.161731232883668,10.285062606031902
105,person,982.2133,623.2239,1017.2893,705.4368,0.7477,left,29.223963094316993,16.219264994540765
105,person,241.407,695.3615,289.2166,788.0242,0.7294,left,24.55646413056393,9.199189063537544
105,person,1122.3585,390.5957,1158.3572,447.0254,0.7249,left,23.553412233822122,28.389728339989823
105,person,419.9537,486.006,452.9683,553.11,0.6946,left,19.15807259516094,17.51827030515897
105,person,1396.5928,588.4303,1428.9131,663.7683,0.68,left,32.20860001673227,20.34437234925271
105,person,1169.5735,715.048,1210.187,801.4639,0.6791,left,32.70575804832005,14.530291003156592
105,person,1107.8203,477.8246,1144.2275,542.5493,0.64,left,26.47597072123268,23.297171116071617
105,person,508.0188,654.709,548.3287,739.1893,0.6338,left,25.73609953577629,12.094103112564147
105,person,1287.9185,836.6929,1322.885,935.7578,0.6263,left,35.488080296672685,11.902870536677176
105,person,1007.6743,397.2655,1030.6906,453.0584,0.6092,left,22.298209370449477,26.98685741724631
105,person,1449.4105,601.8075,1477.6899,690.321,0.6052,left,33.058283728536686,19.922540893689614
105,person,544.6245,877.7313,577.8256,983.1878,0.5576,left,30.796436645344368,6.928358379193648
105,person,1425.3292,387.7084,1453.1479,441.0533,0.548,left,27.07127095165889,31.159320886303554
105,person,746.5741,315.3761,772.2495,368.3555,0.5417,left,14.84598373489286,30.13340371841567
105,person,1379.6006,354.1166,1412.5902,404.9693,0.5232,left,25.310442548308338,33.16940131106179
105,person,982.3398,442.7631,1005.6696,502.6558,0.4575,left,23.77208559282389,24.141475537870367
105,sports ball,312.799,738.8351,326.0397,753.0258,0.4439,left,25.134090433770087,9.442692386095896
105,person,1461.2676,420.7219,1485.2269,468.764,0.4085,left,28.426303551820922,29.536140962779314
106,person,1099.7111,621.3892,1146.7864,700.9117,0.8423,left,30.27657994541883,17.143360958599004
106,person,1520.7338,502.3691,1572.9177,576.8985,0.8262,left,31.68349984359714,24.999576977021466
106,person,251.1539,690.3716,296.1527,783.4459,0.7973,left,24.50545856860304,9.370714255190645
106,person,990.7234,623.012,1020.6396,703.3827,0.788,left,29.252511054289126,16.296330371355307
106,person,512.1329,650.9012,557.1528,735.2078,0.7793,left,25.694594497998935,12.247910234354542
106,person,804.7656,791.644,850.4927,880.5721,0.7724,left,31.177395779143524,10.383731649255754
106,person,578.3867,495.9989,621.764,557.7036,0.7664,left,21.26095318852244,18.495616053479882
106,person,1111.5465,478.0731,1149.4354,538.9482,0.7458,left,26.47421478224545,23.41234313667031
106,person,427.6635,486.4905,462.1295,551.2803,0.7408,left,19.226581040962717,17.613044799165333
106,person,1453.5531,600.7097,1480.6011,686.707,0.7093,left,33.04638742746463,20.033933935997293
106,person,1404.712,587.7882,1433.546,660.499,0.7024,left,32.228849158557146,20.462918715626216
106,person,1179.7159,712.6145,1218.7592,796.9221,0.6961,left,32.72261675988298,14.68691837010022
106,person,1298.042,834.9868,1331.4452,933.2532,0.6642,left,35.52831493974256,12.002659307226995
106,person,1382.833,355.6289,1416.2739,404.0543,0.6549,left,25.36616997900965,33.17784587942081
106,person,1126.7135,390.6157,1162.251,445.3803,0.6446,left,23.57367839109766,28.47444014933473
106,person,1429.7098,388.864,1459.2458,441.5874,0.5971,left,27.162851684892765,31.147643952182616
106,person,1011.8828,397.1111,1038.7145,452.2678,0.5966,left,22.3553067383332,27.066405737638792
106,person,555.5616,875.9539,589.353,979.6101,0.5637,left,30.832828110006467,7.039582933245267
106,sports ball,318.0105,736.253,332.5822,748.9327,0.5564,left,25.101059802732788,9.562652630933718
106,person,755.2473,319.3227,782.473,369.1128,0.5523,left,15.116179722409042,30.052184598319375
106,person,988.3775,443.2663,1018.8041,503.2299,0.5232,left,23.901918430285242,24.19019625939669
107,person,517.5255,645.2322,566.1634,730.1487,0.8215,left,25.621359702689244,12.450306065904973
107,person,1105.106,622.5024,1148.3723,700.307,0.7854,left,30.31366646869545,17.15769301554651
107,person,261.9974,688.1203,301.6944,779.2028,0.7726,left,24.49280206427487,9.504426145538945
107,person,997.2116,622.0902,1024.4364,702.7082,0.7719,left,29.281454884124756,16.357116288281055
107,person,1190.7858,711.3177,1229.5479,793.6016,0.7703,left,32.77266252188215,14.819884725968489
107,person,814.8631,790.8955,855.6685,879.0125,0.757,left,31.216176843574004,10.454653071317216
107,person,1528.6002,503.438,1573.2239,576.4072,0.692,left,31.73166953051338,25.015166818743065
107,person,1113.7042,478.1143,1154.9575,538.5095,0.6653,left,26.51015386457246,23.45131307755032
107,person,438.8693,484.7647,473.8036,549.2348,0.6628,left,19.281142213533602,17.782586642252088
107,person,1411.774,585.4219,1439.6277,661.1077,0.6505,left,32.27246296765746,20.541216430140835
107,person,589.7699,494.4593,625.9373,558.8998,0.6482,left,21.340574845898466,18.563264747769765
107,person,1456.4656,599.2172,1488.9,685.4502,0.5943,left,33.07164009870148,20.12252092679144
107,person,1306.9835,833.9815,1339.0054,929.8356,0.5844,left,35.559441705909066,12.099293831374265
107,person,767.5997,320.6862,794.9696,368.7648,0.556,left,15.323764077297417,30.132849939068233
107,person,1434.3589,390.6073,1462.6454,442.6731,0.5424,left,27.257959832340095,31.0891054781091
107,person,568.8663,873.0538,602.0959,975.6932,0.475,left,30.870197283681883,7.174837476652798
107,person,1487.6387,454.5222,1509.8065,523.2593,0.4747,left,29.94469004280546,27.221544098851066
107,person,1015.7203,396.9312,1047.9199,453.5086,0.4564,left,22.456983729726556,27.089780192564323
107,person,1468.4502,420.5966,1493.6455,474.8673,0.4409,left,28.6052031864589,29.418993202603613
107,person,1134.5951,391.2861,1166.0867,445.1445,0.4283,left,23.654573831685997,28.510278700776347
107,person,1390.6978,355.6915,1418.996,405.7284,0.4209,left,25.466539583362938,33.16144176896589
108,person,521.7865,642.2427,573.993,724.4979,0.8316,left,25.564048399366012,12.616529932887607
108,person,1112.1793,622.5702,1149.9723,698.9752,0.8195,left,30.339524440801558,17.207958227379475
108,person,272.6324,684.6384,310.0961,769.9977,0.7835,left,24.410546753267244,9.725716585002436
108,person,1004.5107,618.5633,1033.0356,700.5519,0.7756,left,29.2901430435991,16.505349012759705
108,person,1201.4933,710.032,1237.7435,792.7654,0.7547,left,32.83206371083637,14.908067775402092
108,person,1120.9015,477.882,1158.2292,536.9665,0.6958,left,26.540613456687954,23.534454371538036
108,person,452.0301,486.3751,483.4307,547.8458,0.6873,left,19.414207589295753,17.86819390804218
108,person,1417.2101,585.3519,1445.3267,659.4536,0.6835,left,32.30712616985526,20.61223449946357
108,person,600.4109,494.528,633.9298,556.3253,0.6611,left,21.397949939301515,18.688695975548537
108,person,1457.1443,596.7042,1494.8225,683.5116,0.6574,left,33.06010399616853,20.228379417330718
108,person,826.6225,790.6238,862.5969,876.7925,0.6106,left,31.266601012976725,10.537718578303048
108,person,1002.6962,445.0984,1027.2714,501.2314,0.5985,left,24.03068785065676,24.285591058284563
108,person,1492.7384,456.5988,1515.0111,523.4449,0.5979,left,30.03044796148237,27.199814460347113
108,person,1022.0923,396.3519,1056.3517,451.7342,0.5729,left,22.50235926759377,27.222124346312135
108,person,1315.4978,831.8207,1346.615,926.4987,0.5603,left,35.58241299900053,12.207877151576435
108,person,1471.9153,421.5633,1497.3956,479.1541,0.5159,left,28.723705755429314,29.29115601938371
108,person,1440.2893,392.3058,1466.7177,443.3721,0.514,left,27.357531888391964,31.05275835419824
108,person,580.8099,869.5259,614.4337,971.1601,0.5093,left,30.891127777489015,7.317803259134674
108,person,1533.2025,504.3606,1572.3929,576.9364,0.4748,left,31.767142469709025,24.99397532619129
108,person,1397.543,360.1871,1424.4578,404.4188,0.4111,left,25.60423242377352,33.10098100044206
109,person,526.0063,640.5762,579.8088,719.9854,0.8219,left,25.529130283463406,12.740938273566563
109,person,1117.7819,618.9106,1152.1354,697.912,0.8157,left,30.324384936637728,17.314811728612224
109,person,1011.1406,616.8823,1041.9855,699.7165,0.8103,left,29.33308816838763,16.599660759198912
109,person,279.9868,680.3667,319.8873,763.7855,0.7704,left,24.348100257107166,9.915247837687875
109,person,1321.5471,830.6915,1352.7303,928.1379,0.7445,left,35.629656014225574,12.235094186249182
109,person,1211.1438,706.6634,1248.0758,790.4294,0.7363,left,32.865474596752215,15.052016684614978
109,person,1128.021,478.4841,1156.8308,538.5959,0.7342,left,26.605354809736422,23.502039296644224
109,person,1457.6711,594.9884,1502.0204,678.637,0.7303,left,33.03357672512027,20.379211019082284
109,person,789.696,322.3104,818.1733,370.1674,0.6364,left,15.733257826362273,30.236789238838377
109,person,1423.9742,582.9954,1452.1121,657.9355,0.6356,left,32.331719609778105,20.73366360382629
109,person,608.6082,496.1485,636.7803,554.2816,0.6266,left,21.451307756386793,18.740602092476955
109,person,1493.9712,455.0364,1521.8611,523.1331,0.616,left,30.050202758775086,27.2809305633062
109,person,461.5334,486.2607,491.4634,548.1833,0.6136,left,19.517543974469028,17.932898356755167
109,person,1006.2354,442.7365,1035.9849,500.7804,0.6061,left,24.05249417634143,24.40795908411407
109,person,592.4242,865.7659,625.8655,970.1584,0.5839,left,30.93498139512533,7.426540449917788
109,person,1540.8271,507.0313,1563.5117,575.9075,0.5534,left,31.779085110040562,24.950211773045286
109,person,833.7303,790.3391,870.5308,871.7996,0.5413,left,31.27886188230569,10.6429915836702
109,person,1146.5361,393.0519,1171.9824,446.7732,0.5189,left,23.828927684616186,28.48058103321229
109,person,1026.9409,397.2732,1057.343,450.1189,0.4449,left,22.52490315533127,27.267424770478463
109,person,1447.2026,396.0781,1467.9095,444.1045,0.4162,left,27.479092678829453,30.94105038140617
110,person,1124.4679,617.6543,1154.0341,696.8102,0.8107,left,30.338226754631687,17.383929038340987
110,person,287.9544,674.606,326.3285,756.792,0.8011,left,24.24244540691201,10.127198094102818
110,person,1459.2108,595.5861,1506.6317,673.1506,0.7914,left,33.01570976070269,20.49315121543314
110,person,1016.1274,614.7867,1049.3518,697.7371,0.7413,left,29.343811222815727,16.709932839419654
110,person,1221.0898,705.8267,1257.4762,788.4886,0.7075,left,32.92138288848445,15.151646815987602
110,person,472.1037,485.6887,499.1474,544.1836,0.6786,left,19.53087045305204,18.101911068278774
110,person,1430.8335,581.9414,1458.4052,655.6811,0.674,left,32.36018582057689,20.84304029254287
110,person,617.9824,496.9405,639.2131,553.4184,0.6383,left,21.5152348324566,18.7879683424398
110,person,530.1442,639.7761,572.8532,715.6016,0.6046,left,25.44798645378061,12.808170474810813
110,person,1133.4218,479.7168,1154.1946,539.7194,0.6031,left,26.65566611058686,23.45543259816915
110,person,603.1478,864.9582,638.087,967.0717,0.5947,left,30.98577136678505,7.526998093436399
110,person,1330.181,827.975,1360.8029,925.7835,0.5927,left,35.657659323308934,12.340695860674575
110,person,1497.2341,459.5325,1528.4785,523.3414,0.5649,left,30.164955072330443,27.191930978888962
110,person,795.6037,322.5404,830.7039,370.936,0.5223,left,15.892738792514605,30.28733522023899
110,person,841.0129,787.6864,876.4296,865.9823,0.5187,left,31.2561364696336,10.781027464038383
110,person,1011.1757,442.4978,1044.6292,502.2719,0.4966,left,24.15283106076886,24.42950568576867
110,person,1152.1937,394.3563,1174.4366,446.0668,0.4909,left,23.890226531639904,28.49617869777099
110,person,1542.8972,507.3872,1568.2405,574.6774,0.4345,left,31.803934866115178,24.99554454094961
111,person,1130.3768,615.6788,1162.3752,695.4095,0.8522,left,30.367028276347654,17.48964461301881
111,person,1465.3484,594.7609,1511.1786,673.0855,0.7764,left,33.056249586235936,20.54563970534829
111,person,296.7173,674.0259,336.088,754.9354,0.7733,left,24.29268751262577,10.219898044045305
111,person,1021.3028,611.8195,1057.6869,696.1356,0.7553,left,29.3543251391543,16.832949700254346
111,person,622.6381,494.8584,651.5907,552.2582,0.7451,left,21.55072538322485,18.923368004308244
111,person,479.5528,485.2508,506.9311,545.0451,0.7196,left,19.625287514481457,18.15326415845894
111,person,1231.347,704.2302,1268.0154,788.3445,0.7157,left,32.99218592988597,15.240606330936517
111,person,536.1317,637.8805,576.5086,714.5852,0.6917,left,25.453926891800926,12.883845377795376
111,person,1434.1948,579.4963,1464.1198,653.458,0.6688,left,32.356121350462836,20.965999630273807
111,person,847.2568,786.8557,882.6387,872.1169,0.6022,left,31.35052306235642,10.754580941374666
111,person,1498.1006,464.1965,1536.1774,524.2601,0.5878,left,30.283083060524305,27.07510660342948
111,person,1543.6864,506.4324,1568.978,575.4366,0.5872,left,31.809525509888644,25.005712312024883
111,person,1137.3878,478.3522,1157.7451,540.1703,0.5844,left,26.682967556856475,23.50623057667048
111,person,1016.428,442.7107,1051.7113,502.9823,0.5605,left,24.24004853291808,24.45462679178033
111,person,1336.7655,824.8619,1367.5865,925.4436,0.5477,left,35.68401230781465,12.418294771992468
111,person,807.9718,323.9811,840.4373,371.2031,0.5142,left,16.09733107982588,30.32930041848734
111,person,614.9871,862.3464,650.5571,962.4527,0.4857,left,31.01414420985586,7.663928376941418
111,person,1156.6437,394.4217,1180.3804,445.0768,0.4849,left,23.93711246027854,28.568156014898054
111,person,1480.2432,424.8826,1503.5917,482.9048,0.4355,left,28.909463307415734,29.139538458925106
112,person,1134.5865,612.0171,1171.4077,692.4518,0.8101,left,30.356557466314744,17.649079775313457
112,person,1027.4839,612.4442,1065.4633,692.736,0.7729,left,29.387192664589996,16.92714696700324
112,person,1239.8518,705.5077,1274.7843,787.3292,0.7702,left,33.057265667942794,15.283239639906004
112,person,1473.4873,595.2795,1511.8125,672.1198,0.7581,left,33.09222088974157,20.583294322018798
112,person,307.1503,670.9686,345.4493,755.1757,0.7436,left,24.343642407362736,10.321960622238706
112,person,546.0967,639.0673,588.5536,712.0441,0.7166,left,25.537454101947244,12.978044288545998
112,person,490.2677,483.4344,518.875,543.914,0.6956,left,19.69568689033936,18.305892258573916
112,person,855.1809,781.1918,890.3009,870.6092,0.6851,left,31.348666658801328,10.884740098767148
112,person,630.6537,490.6433,661.1115,553.5824,0.6733,left,21.595485272406002,19.05362727930792
112,person,1439.9291,578.7157,1470.8395,651.476,0.6532,left,32.386909909864634,21.062950313688567
112,person,1546.0144,503.6451,1573.6121,575.519,0.64,left,31.814816893102066,25.095589206644338
112,person,1502.672,463.7758,1544.7198,523.2249,0.5844,left,30.33561087047384,27.163454545959954
112,person,1485.5992,426.213,1505.6742,482.8474,0.5816,left,28.970359501315542,29.13139115090456
112,person,623.3629,859.0724,662.3651,957.7685,0.5782,left,31.02166055555613,7.797382072211407
112,person,1344.451,824.1222,1374.9821,921.4898,0.5618,left,35.7087240330143,12.515628700659763
112,person,1020.7812,444.4416,1057.2164,502.6862,0.543,left,24.321652689923553,24.45647579076589
112,person,1160.7217,393.438,1189.8534,445.9528,0.4837,left,24.018763943180144,28.62821621733796
112,person,818.8317,325.4698,847.5397,370.6103,0.4734,left,16.24973242691111,30.38106890171846
112,person,1138.1929,477.873,1164.1293,539.0461,0.4355,left,26.698221091692425,23.57259663266866
112,person,1459.4622,398.5186,1480.7603,446.1139,0.4072,left,27.70128356270408,30.90126313560462
113,person,1033.5452,609.4007,1070.4204,689.3416,0.8365,left,29.365201643483978,17.075083258067778
113,person,1137.8181,611.3521,1177.7314,690.9713,0.8079,left,30.377245042710648,17.718474839096345
113,person,550.0186,638.3727,586.8157,711.2767,0.7638,left,25.528250985956042,13.007258532291914
113,person,1248.5387,703.0009,1284.5112,784.7654,0.7473,left,33.09024992829432,15.414451164436876
113,person,500.746,482.7469,528.8837,541.4312,0.7328,left,19.749631222622913,18.45514668495451
113,person,1478.3613,595.7477,1514.098,670.7567,0.7082,left,33.11661374439264,20.624248706171695
113,person,319.7816,669.5486,356.3805,752.6849,0.6799,left,24.397004920421853,10.451128416578422
113,person,1142.6559,475.7629,1171.7542,536.8449,0.6795,left,26.699785843119493,23.72395108013659
113,person,635.9775,489.3232,670.5276,551.339,0.675,left,21.61268631879048,19.187942338467117
113,person,1548.2117,503.742,1581.0117,574.9893,0.6711,left,31.858916873923445,25.14052880942154
113,person,1446.0784,578.0554,1478.4053,649.8043,0.6612,left,32.427987302173314,21.155803146070706
