,frame,track_id,cx,cy,x1,y1,x2,y2,confidence,row_in_frame,class,side,X_m,Y_m,role
874,36,10,144.58,1025.3446,122.5627,970.6891,166.5972,1080.0,0.7427,0,person,right,64.45620894509184,6.03557504029081,player
875,36,9,256.3499,568.6925,235.1642,526.9156,277.5356,610.4694,0.8039,1,person,right,76.89959629857564,25.508960678128464,player
876,36,8,292.465,815.8453,267.0715,763.1417,317.8585,868.5489,0.8167,2,person,right,70.18117359965572,13.034517502267772,player
877,36,13,390.1897,343.5513,377.7377,312.89,402.6417,374.2126,0.7371,3,person,right,88.11297251239904,40.72894614883025,player
878,36,2,393.3091,543.6718,377.8148,503.7983,408.8034,583.5453,0.8097,4,person,right,79.34250045370024,26.101315737088942,player
879,36,0,649.3929,739.9662,625.3574,694.934,673.4284,784.9984,0.8312,5,person,right,75.68115757944442,14.501698042051204,player
880,36,11,756.221,675.9992,739.2197,629.5214,773.2224,722.4771,0.8147,6,person,right,78.67223713551886,16.83925320520323,player
881,36,3,812.8554,412.4298,800.6688,380.5817,825.0419,444.2779,0.6224,7,person,right,89.71971527915203,31.69633812331774,referee
882,36,3,817.9562,465.6486,804.9117,429.6456,831.0007,501.6515,0.7528,8,person,right,87.2801764238399,28.05002313488418,referee
883,36,7,952.5914,404.1405,939.4878,372.9672,965.6949,435.3138,0.7861,9,person,right,91.71962769111602,31.201672618353847,player
884,36,14,968.1996,907.777,959.8171,900.3486,976.5821,915.2054,0.7533,10,sports ball,right,74.20976481885327,6.669005422764695,ball
885,36,23,991.56,252.3336,979.7808,224.7935,1003.3393,279.8738,0.5749,11,person,right,101.09898867816264,43.162178642159866,player
886,36,5,1048.3556,878.9996,1016.2262,829.4512,1080.485,928.548,0.8324,12,person,right,75.62470367537412,7.321541549351933,player
887,36,1,1061.224,712.2236,1037.4218,669.9478,1085.0262,754.4995,0.835,13,person,right,80.48535949644919,13.648890199080936,player
888,36,18,1066.3009,520.5602,1049.598,482.5286,1083.0038,558.5918,0.7904,14,person,right,87.55992500905585,23.051282079111463,player
889,36,17,1094.2948,956.7068,1073.1976,912.7354,1115.3921,1000.6783,0.7042,15,person,right,74.12405085288255,4.603664655059991,player
890,36,20,1183.0579,344.0846,1173.679,318.489,1192.4368,369.6801,0.6577,16,person,right,97.5668984263784,33.74238330490177,player
891,36,16,1239.2188,852.3764,1208.0717,812.9821,1270.3658,891.7708,0.7513,17,person,right,77.98688541583803,7.458177868020282,player
892,36,24,1262.1252,738.4472,1235.9529,691.7666,1288.2976,785.1279,0.8699,18,person,right,81.52081972028918,11.600846568693855,player
893,36,15,1255.8555,392.1474,1243.2767,362.5482,1268.4343,421.7467,0.7478,19,person,right,95.68844914738416,29.72920053696676,player
894,36,19,1308.5289,475.1105,1291.2189,436.1125,1325.839,514.1085,0.7943,20,person,right,92.08976460039572,24.11202642864476,player
895,36,19,1347.2645,438.1524,1330.5732,402.3284,1363.9559,473.9765,0.7694,21,person,right,94.27805644456956,26.082029433974803,player
896,36,4,1451.4776,497.6896,1436.6013,461.1283,1466.3538,534.2509,0.7886,22,person,right,92.49175411367818,21.91302602252337,player
897,36,6,1620.928,730.3014,1598.9187,677.8275,1642.9373,782.7753,0.8207,23,person,right,84.99390016344313,10.27349793892927,player
898,36,12,1894.5245,858.6478,1869.7485,803.3053,1919.3005,913.9904,0.7125,24,person,right,83.28785148504133,4.658512770412757,player
899,37,10,144.1042,1025.4688,122.1078,970.9376,166.1005,1080.0,0.7703,0,person,right,64.44972531004899,6.033405029862072,player
900,37,9,255.0174,568.714,232.934,527.5289,277.1007,609.8992,0.8106,1,person,right,76.88370875186344,25.516527375986666,player
901,37,8,285.1897,816.3009,263.7148,763.2473,306.6646,869.3544,0.8324,2,person,right,70.09863626021867,13.050492996005044,player
902,37,2,392.8162,544.7331,376.4721,504.4742,409.1602,584.992,0.8222,3,person,right,79.29793963590062,26.04003947365984,player
903,37,13,390.0056,344.0244,377.4481,313.1086,402.5632,374.9402,0.7659,4,person,right,88.08570475651008,40.6893398827508,player
904,37,0,656.9583,740.3568,629.4233,697.3143,684.4933,783.3994,0.8617,5,person,right,75.7441388826109,14.446793048649658,player
905,37,25,736.4062,1013.0348,713.7988,990.0238,759.0137,1036.0459,0.4653,6,person,right,69.86446855841481,4.197956371611926,player
906,37,11,758.1991,678.7502,740.7441,630.1212,775.6541,727.3791,0.8141,7,person,right,78.60441387413609,16.699796905083982,player
907,37,3,813.8314,411.3706,801.6302,380.7511,826.0327,441.99,0.5311,8,person,right,89.78299034997266,31.76407970702808,referee
908,37,3,817.9788,465.0364,804.7637,428.3746,831.1939,501.6981,0.7753,9,person,right,87.30787334815881,28.0894903452907,referee
909,37,7,952.7891,404.2308,940.0909,372.7502,965.4873,435.7114,0.8092,10,person,right,91.7172711371159,31.193796748898805,player
910,37,23,991.8877,252.1709,980.0144,224.6462,1003.761,279.6956,0.6635,11,person,right,101.11403989929477,43.17410885608981,player
911,37,5,1033.8629,879.1719,1009.8812,830.3226,1057.8446,928.0212,0.7794,12,person,right,75.49343893655586,7.374776517986146,player
912,37,1,1058.9384,711.9741,1033.4785,670.3445,1084.3983,753.6037,0.8531,13,person,right,80.47166665149008,13.670824206516016,player
913,37,18,1064.9075,521.1452,1048.3033,482.9059,1081.5117,559.3846,0.825,14,person,right,87.52070298039565,23.0269496977746,player
914,37,17,1092.874,956.9994,1072.2341,912.724,1113.5138,1001.2749,0.7523,15,person,right,74.10528226892255,4.599887698056682,player
915,37,20,1185.8866,344.5636,1173.9248,319.4789,1197.8485,369.6484,0.7136,16,person,right,97.57076406826556,33.68318438812333,player
916,37,16,1232.9254,853.0151,1198.7738,814.6813,1267.0769,891.3489,0.7695,17,person,right,77.91500304633162,7.46193076048721,player
917,37,24,1258.593,735.8211,1235.5885,688.754,1281.5974,782.8882,0.8588,18,person,right,81.5715017300619,11.72272224138534,player
918,37,15,1255.7091,392.6663,1243.3835,362.8717,1268.0347,422.4609,0.7488,19,person,right,95.65908567961084,29.69494626652333,player
919,37,19,1308.4258,475.1634,1291.528,436.2707,1325.3237,514.056,0.8049,20,person,right,92.08623036480547,24.10959902209912,player
920,37,19,1347.9104,438.4514,1331.0709,402.3921,1364.7499,474.5107,0.8021,21,person,right,94.26984924303324,26.059053468364088,player
921,37,4,1453.3388,498.0724,1439.1714,462.3737,1467.5062,533.7711,0.8037,22,person,right,92.4927723009906,21.88029221728596,player
922,37,6,1615.102,732.0476,1591.5198,680.6864,1638.6841,783.4088,0.8263,23,person,right,84.8846680521819,10.232550549777482,player
923,37,12,1896.9725,858.5756,1874.647,803.5074,1919.298,913.6439,0.7274,24,person,right,83.30968779279623,4.651481044747678,player
924,38,10,144.0816,1025.2896,122.1352,970.5793,166.0279,1080.0,0.7573,0,person,left,29.46352995528553,3.151770802333301,player
925,38,9,253.8035,568.9989,231.0735,527.8784,276.5335,610.1194,0.826,1,person,left,19.062588466511556,14.202380416624893,player
926,38,8,280.8955,819.477,259.1417,766.7027,302.6493,872.2513,0.8327,2,person,left,26.54633848290164,7.5258678703711155,player
927,38,2,392.77,545.7546,376.056,504.9806,409.484,586.5287,0.8158,3,person,left,19.686733740315617,16.127147761689596,player
928,38,13,390.4337,343.8022,378.11,313.3901,402.7574,374.2144,0.7379,4,person,left,9.540170475077195,26.441170646555,player
929,38,0,664.2684,742.7941,633.2113,699.4188,695.3254,786.1694,0.837,5,person,left,28.020697979762552,11.712465588329806,player
930,38,11,759.9012,680.4683,741.1317,630.4106,778.6708,730.526,0.8154,6,person,left,27.421265058646107,14.113983364332643,player
931,38,3,818.0162,431.3273,804.3038,379.1371,831.7286,483.5175,0.4151,7,person,left,20.052105956684297,24.92937676190852,referee
932,38,3,818.7887,450.2009,804.7084,397.6255,832.869,502.7763,0.4635,8,person,left,20.84610292495078,23.899104917766955,referee
933,38,3,819.162,465.2134,805.693,427.1471,832.6311,503.2798,0.7684,9,person,left,21.446369321037373,23.114534839883422,referee
934,38,14,948.197,907.909,939.1031,899.7365,957.2908,916.0816,0.6565,10,sports ball,left,33.2192753137358,9.480833986172424,ball
935,38,7,953.3963,405.0896,939.7396,374.1187,967.053,436.0604,0.7851,11,person,left,20.63821834231776,27.64287303456734,player
936,38,23,992.0962,252.0598,980.3093,224.1704,1003.8831,279.9492,0.5699,12,person,left,12.818245319169169,40.22295806311974,player
937,38,5,1017.796,879.6623,995.8849,830.1537,1039.7072,929.1709,0.7771,13,person,left,33.307930211902466,10.472539461425209,player
938,38,1,1057.2442,713.3992,1028.3435,673.4182,1086.145,753.3801,0.8608,14,person,left,30.768673089932573,15.03113857431656,player
939,38,18,1064.2955,522.0928,1047.8925,483.3147,1080.6985,560.8708,0.8169,15,person,left,26.16541360168739,22.26500573617626,player
940,38,17,1091.2283,957.3646,1070.5282,913.2799,1111.9285,1001.4492,0.6933,16,person,left,34.89359312840973,9.235260918105736,player
941,38,20,1188.9732,346.3836,1176.0042,321.3701,1201.9421,371.3971,0.6635,17,person,left,21.167036241809598,33.788898299430485,player
942,38,16,1227.2919,855.1658,1189.8069,813.715,1264.7769,896.6166,0.6342,18,person,left,34.49943080038733,12.206159316178006,player
943,38,24,1256.0465,733.254,1236.2706,685.514,1275.8224,780.9941,0.8193,19,person,left,32.82132797643713,15.669154056829012,player
944,38,15,1255.3736,393.5178,1243.2291,363.8157,1267.5181,423.2199,0.7179,20,person,left,24.0328039953673,30.99229539054834,player
945,38,19,1309.1024,475.2426,1292.6385,436.1894,1325.5664,514.2957,0.7977,21,person,left,27.45615748665994,26.498458768115366,player
946,38,19,1348.617,438.4403,1333.1028,402.0526,1364.1311,474.828,0.7716,22,person,left,26.766834650169606,28.91399779758457,player
947,38,4,1457.246,498.8245,1440.6161,461.6199,1473.876,536.0292,0.7803,23,person,left,29.75314343823354,26.380625081764304,player
948,38,6,1614.402,732.9607,1591.2115,682.0778,1637.5925,783.8436,0.8178,24,person,left,35.77792797082409,17.863742708445454,player
949,38,12,1898.941,858.1122,1878.5461,803.9316,1919.3358,912.2928,0.6279,25,person,left,39.43738685800293,15.823873071335678,player
950,39,10,144.6781,1024.9542,122.6135,969.9084,166.7427,1080.0,0.734,0,person,left,29.462029086836623,3.1597223944102426,player
951,39,9,253.2968,567.7112,230.2504,527.6032,276.3431,607.8192,0.8357,1,person,left,19.00862225106597,14.244219332660458,player
952,39,8,275.5204,820.229,255.0469,767.6014,295.9938,872.8566,0.8198,2,person,left,26.51978007412848,7.477597676908104,player
953,39,2,392.9347,546.2184,375.2623,505.5811,410.6071,586.8557,0.8201,3,person,left,19.70603717834709,16.110522003215358,player
954,39,13,391.0156,345.1592,378.4496,313.2039,403.5817,377.1145,0.7559,4,person,left,9.638781786221408,26.35502535531983,player
955,39,0,668.6062,744.3757,637.5099,702.3243,699.7024,786.4271,0.8505,5,person,left,28.09254649939128,11.697708432781946,player
956,39,11,762.3239,684.3418,742.7151,634.881,781.9327,733.8026,0.7867,6,person,left,27.53618405084137,14.01132447351126,player
957,39,3,819.957,450.3028,805.8713,397.5337,834.0428,503.072,0.4451,7,person,left,20.86438171708897,23.90335689825676,referee
958,39,3,820.4832,466.1002,806.7215,428.4488,834.2448,503.7516,0.7685,8,person,left,21.496451685340425,23.079777225409966,referee
959,39,3,819.0978,412.072,807.0143,380.3265,831.1813,443.8174,0.5591,9,person,left,19.221885148223578,26.05402756906652,referee
960,39,14,939.078,907.1444,930.5427,898.3513,947.6133,915.9375,0.4123,10,sports ball,left,33.14261008095103,9.447176763508317,ball
961,39,7,954.4376,404.8907,941.5441,373.6938,967.3312,436.0876,0.7826,11,person,left,20.64300222568288,27.664241582768664,player
962,39,23,993.7526,251.7787,981.9965,223.7721,1005.5087,279.7853,0.5379,12,person,left,12.826535962427412,40.26909192405647,player
963,39,5,1008.3472,876.6678,986.4194,825.5793,1030.2751,927.7562,0.8045,13,person,left,33.193808996598385,10.486821539014796,player
964,39,1,1056.9023,714.505,1025.9946,674.9345,1087.8099,754.0756,0.8594,14,person,left,30.78762532252873,14.995383001072286,player
965,39,18,1065.4307,522.5312,1048.1754,483.9906,1082.686,561.0717,0.8269,15,person,left,26.190817772198315,22.253267983841923,player
966,39,17,1089.8122,959.4115,1069.4546,912.6202,1110.1699,1006.2028,0.6688,16,person,left,34.90978675213866,9.187339935019292,player
967,39,20,1192.2757,346.5262,1177.6747,321.0292,1206.8767,372.0233,0.6331,17,person,left,21.219344407343364,33.80801561096851,player
968,39,16,1220.9703,856.0189,1182.8455,813.84,1259.0951,898.1978,0.6736,18,person,left,34.46451514225023,12.150282187978664,player
969,39,24,1252.631,731.595,1235.5819,683.5386,1269.6802,779.6514,0.8306,19,person,left,32.763967545783345,15.698423099794766,player
970,39,15,1256.6228,394.1273,1244.8931,364.0629,1268.3525,424.1917,0.6951,20,person,left,24.07219786253349,30.9620592973102,player
971,39,19,1310.7393,474.1348,1293.6689,434.8372,1327.8098,513.4323,0.7894,21,person,left,27.441391047109843,26.57141932883553,player
972,39,19,1349.2163,438.0092,1334.0713,401.8109,1364.3613,474.2076,0.7544,22,person,left,26.75998605973171,28.94477695395622,player
973,39,4,1460.253,500.1452,1441.689,462.2588,1478.8169,538.0315,0.7912,23,person,left,29.82002196310359,26.33442671901709,player
974,39,6,1614.1846,733.7992,1590.8573,683.0687,1637.5118,784.5297,0.8274,24,person,left,35.78817425861089,17.835523861310232,player
975,39,12,1900.2293,858.1047,1881.2495,803.2388,1919.2091,912.9706,0.6,25,person,left,39.44656100505232,15.831038805240006,player
976,40,10,146.1162,1025.1121,125.2777,970.5146,166.9546,1079.7096,0.7821,0,person,left,29.47429605746634,3.1648736278090888,player
977,40,9,252.0288,568.7428,230.4009,527.6439,273.6567,609.8416,0.8208,1,person,left,19.0339769060628,14.197960916704668,player
978,40,8,270.5377,820.7688,247.4962,768.6183,293.5792,872.9193,0.8277,2,person,left,26.491700706941288,7.436214792732229,player
979,40,2,395.1385,546.3344,377.3145,505.7824,412.9624,586.8864,0.8051,3,person,left,19.734447411983837,16.123049237492868,player
980,40,13,393.0768,345.574,380.339,313.7589,405.8145,377.3891,0.7284,4,person,left,9.696835855129192,26.347143250314375,player
981,40,0,671.0703,744.7209,641.2868,704.369,700.8538,785.0728,0.8499,5,person,left,28.121096071586457,11.704034171493506,player
982,40,25,737.6599,1013.3835,715.4424,989.5946,759.8774,1037.1724,0.4719,6,person,left,33.247261154409586,6.385122304949218,player
983,40,11,765.2625,686.826,744.93,637.3984,785.595,736.2535,0.8413,7,person,left,27.62185607025707,13.955039651235106,player
984,40,3,821.8969,466.4663,807.5775,428.0791,836.2163,504.8535,0.76,8,person,left,21.527362789214365,23.07253860867935,referee
985,40,3,820.9849,412.4438,808.8787,380.2833,833.0911,444.6044,0.6798,9,person,left,19.26282818045093,26.04827387917392,referee
986,40,14,930.4638,908.1192,921.3475,898.7224,939.5801,917.5161,0.6851,10,sports ball,left,33.0950810595227,9.379898059508555,ball
987,40,7,957.5828,405.716,943.3361,373.6704,971.8295,437.7615,0.7876,11,person,left,20.718961414676407,27.6402355157538,player
988,40,5,998.8125,874.7144,973.1003,826.0851,1024.5247,923.3438,0.8058,12,person,left,33.09416955023287,10.477410896726395,player
989,40,23,995.6096,253.913,983.7953,228.2064,1007.424,279.6195,0.5251,13,person,left,13.00564952499808,40.07026538300489,player
990,40,1,1057.5581,713.8157,1026.8251,674.2914,1088.291,753.34,0.8667,14,person,left,30.77962344002038,15.020461076693628,player
991,40,18,1065.7906,524.3387,1048.6276,486.0873,1082.9536,562.5901,0.8138,15,person,left,26.24886282651246,22.17240728529334,player
992,40,17,1089.6267,956.7774,1069.4261,912.5431,1109.8273,1001.0118,0.7595,16,person,left,34.87521211412126,9.238556099572628,player
993,40,16,1197.9334,857.2543,1176.1162,814.0486,1219.7506,900.46,0.7013,17,person,left,34.311028992680875,11.991904876345084,player
994,40,20,1194.4372,347.3364,1177.87,322.5715,1211.0043,372.1013,0.653,18,person,left,21.28629870144473,33.765629166527695,player
995,40,24,1250.3286,730.3345,1234.7513,682.8021,1265.9059,777.8668,0.8539,19,person,left,32.72270307475881,15.722534486187891,player
996,40,15,1258.7929,394.2592,1247.2633,364.9604,1270.3225,423.558,0.7433,20,person,left,24.10494341098715,30.971786461740606,player
997,40,19,1312.8478,474.6864,1296.618,435.4225,1329.0776,513.9504,0.7854,21,person,left,27.48175907014523,26.557899661509754,player
998,40,19,1351.2785,438.3162,1336.0253,401.7677,1366.5317,474.8647,0.7739,22,person,left,26.79436779046932,28.943009344537707,player
999,40,4,1463.1166,500.7247,1444.6722,461.3546,1481.561,540.0948,0.7638,23,person,left,29.86595483036819,26.32582673474581,player
1000,40,6,1612.451,733.9946,1585.3433,682.9639,1639.5586,785.0254,0.8311,24,person,left,35.77679520077569,17.81879222494594,player
1001,40,12,1901.4093,857.3838,1883.6492,802.4663,1919.1694,912.3014,0.6147,25,person,left,39.44810345538775,15.856718444625848,player
1002,41,10,148.6434,1024.1124,128.2046,968.6344,169.0822,1079.5905,0.7421,0,person,left,29.474873228071797,3.1924738547041365,player
1003,41,9,251.7026,569.0179,230.2265,528.1382,273.1788,609.8976,0.8221,1,person,left,19.040858532674243,14.185732395614329,player
1004,41,8,266.9348,821.6816,238.6279,768.6807,295.2418,874.6826,0.8251,2,person,left,26.48299553107984,7.395319317496629,player
1005,41,2,396.7255,545.7797,379.3321,505.8201,414.1189,585.7393,0.8059,3,person,left,19.730849188483766,16.15671152463178,player
1006,41,13,395.636,346.0828,383.3128,314.4873,407.9592,377.6783,0.7634,4,person,left,9.768387327666906,26.337794126948356,player
1007,41,0,675.7016,745.8587,647.0111,707.6356,704.392,784.0818,0.8467,5,person,left,28.18540639741733,11.702930948329485,player
1008,41,11,768.9552,689.7647,749.0854,641.2073,788.825,738.3221,0.8372,6,person,left,27.72456501303807,13.890256145547704,player
1009,41,3,824.7784,466.1576,810.4072,426.6617,839.1497,505.6534,0.7685,7,person,left,21.549495969752776,23.11189787693991,referee
1010,41,3,824.0671,412.0403,812.1191,380.5477,836.0151,443.5329,0.6718,8,person,left,19.284240900178663,26.09903726149292,referee
1011,41,14,923.1066,907.6867,914.1401,899.5677,932.0731,915.8057,0.6835,9,sports ball,left,33.03586288782833,9.348831161936465,ball
1012,41,7,959.1092,404.9274,946.0027,372.9846,972.2157,436.8701,0.7449,10,person,left,20.704580529066213,27.70241293689561,player
1013,41,5,984.1782,873.0808,953.1299,826.5544,1015.2264,919.6071,0.7947,11,person,left,32.96133882697045,10.43236800972184,player
1014,41,23,997.7206,253.1586,985.89,226.8549,1009.5513,279.4622,0.585,12,person,left,12.988914009305311,40.169216365462766,player
1015,41,1,1057.2613,713.0224,1024.9846,672.8782,1089.538,753.1666,0.881,13,person,left,30.76135099257488,15.042707821162644,player
1016,41,18,1067.4819,524.4825,1049.9722,486.7657,1084.9915,562.1993,0.8359,14,person,left,26.271319343506704,22.17853671212776,player
1017,41,17,1090.2277,958.658,1069.6395,910.6295,1110.8159,1006.6866,0.7271,15,person,left,34.90311001173523,9.20440969166567,player
1018,41,16,1189.9452,858.6138,1169.5126,815.677,1210.3777,901.5505,0.7734,16,person,left,34.27111279393914,11.914844306614564,player
1019,41,20,1197.7188,349.8115,1183.2982,325.6295,1212.1393,373.9934,0.481,17,person,left,21.443994028159,33.60675551588051,player
1020,41,24,1249.11,729.1895,1232.594,681.3238,1265.6259,777.0552,0.7883,18,person,left,32.69244217403967,15.74988040599616,player
1021,41,15,1261.2384,394.1875,1249.775,364.4262,1272.7019,423.9488,0.7309,19,person,left,24.133381510857284,30.997532004835,player
1022,41,19,1314.15,474.4911,1297.6494,435.4423,1330.6505,513.54,0.7938,20,person,left,27.49060828994923,26.57868842642816,player
1023,41,19,1353.2377,439.1026,1338.1509,402.5833,1368.3245,475.6218,0.7724,21,person,left,26.842953444733315,28.911608256305176,player
1024,41,4,1467.0276,502.0982,1448.1923,462.4701,1485.8629,541.7264,0.7786,22,person,left,29.9435635270747,26.28388942978816,player
1025,41,6,1610.8038,732.7748,1581.6508,680.644,1639.9567,784.9056,0.8554,23,person,left,35.74579097959338,17.84796710990013,player
1026,41,12,1902.4994,857.4976,1885.8367,802.1735,1919.1622,912.8218,0.5623,24,person,left,39.45702453864195,15.859565485082229,player
1027,42,10,151.2582,1024.3032,130.687,968.7856,171.8294,1079.8209,0.7398,0,person,left,29.495603455092905,3.2032361242025287,player
1028,42,9,251.5921,568.396,230.4869,527.3254,272.6973,609.4666,0.8198,1,person,left,19.016233661190896,14.20693207323077,player
1029,42,8,266.1319,822.9889,233.4316,769.0044,298.8322,876.9734,0.865,2,person,left,26.50549226548144,7.363042393203895,player
1030,42,2,399.2022,545.8406,380.3618,506.1245,418.0425,585.5568,0.8129,3,person,left,19.76016912907662,16.17346745345863,player
1031,42,13,398.1171,345.6602,385.7804,314.9233,410.4538,376.3972,0.7526,4,person,left,9.777424928767104,26.39048572172956,player
1032,42,0,678.564,746.1754,650.23,708.3923,706.8981,783.9586,0.8425,5,person,left,28.21663019994615,11.712499235865655,player
1033,42,25,740.9867,1013.3644,717.8317,989.4382,764.1417,1037.2906,0.4167,6,person,left,33.26903839227667,6.402377063005496,player
1034,42,11,773.5996,689.9714,753.2058,641.3461,793.9935,738.5966,0.8334,7,person,left,27.771067779546065,13.91448259091023,player
1035,42,3,828.0868,465.2802,814.7313,425.136,841.4423,505.4245,0.7254,8,person,left,21.55468801938891,23.18401938725404,referee
1036,42,3,827.7722,413.6681,816.1242,381.4455,839.4203,445.8907,0.6032,9,person,left,19.404620007348186,26.03436295317116,referee
1037,42,14,916.4176,907.196,907.2237,898.6322,925.6115,915.7599,0.567,10,sports ball,left,32.98052484072151,9.322584992109496,ball
1038,42,7,961.9704,405.1274,949.3779,372.9517,974.5629,437.3032,0.7631,11,person,left,20.74992705638998,27.71473611732112,player
1039,42,5,976.7727,873.642,949.7141,825.6954,1003.8313,921.5885,0.7452,12,person,left,32.91519187105999,10.378530672335849,player
1040,42,23,1000.218,250.8551,987.7654,222.41,1012.6707,279.3002,0.5019,13,person,left,12.871060043606017,40.43165019596445,player
1041,42,1,1055.8326,712.3088,1022.2341,673.0679,1089.4312,751.5497,0.8953,14,person,left,30.734881239941096,15.055392480599986,player
1042,42,18,1068.665,526.0067,1051.4919,489.1508,1085.8381,562.8626,0.8431,15,person,left,26.329436538128803,22.117261672068,player
1043,42,17,1091.2133,956.9494,1069.6294,909.0553,1112.7972,1004.8436,0.6966,16,person,left,34.88823706965016,9.243420647146596,player
1044,42,16,1186.7644,858.7666,1160.1959,816.6286,1213.3328,900.9045,0.811,17,person,left,34.24970337492328,11.89343955442581,player
1045,42,20,1201.929,351.02,1188.8853,327.3388,1214.9727,374.7011,0.5977,18,person,left,21.556375612933493,33.553221134804694,player
1046,42,24,1248.8847,727.4964,1231.6448,679.5015,1266.1246,775.4912,0.7876,19,person,left,32.6608002742788,15.800191951851488,player
1047,42,15,1264.126,394.7784,1252.7574,364.6209,1275.4945,424.9359,0.7253,20,person,left,24.19279349229492,30.98258466190549,player
1048,42,19,1317.1163,473.5047,1301.1399,434.4549,1333.0928,512.5545,0.7867,21,person,left,27.49454992117345,26.655594330696744,player
1049,42,19,1355.691,437.6254,1340.0746,403.4007,1371.3074,471.8501,0.7513,22,person,left,26.824360818327094,29.02034596278192,player
1050,42,4,1471.066,504.591,1452.3781,465.7749,1489.7539,543.407,0.7905,23,person,left,30.05087193323299,26.18524881064505,player
1051,42,6,1610.2395,732.7815,1578.693,680.4595,1641.786,785.1035,0.8655,24,person,left,35.74126590563266,17.84434149779161,player
1052,42,12,1900.1762,856.858,1881.1364,801.7443,1919.2161,911.9716,0.5246,25,person,left,39.43418674539526,15.864142380392972,player
1053,43,10,154.0337,1024.3036,134.0259,968.6071,174.0415,1080.0,0.7579,0,person,left,29.514282058039413,3.217598085614424,player
1054,43,8,264.134,822.4492,230.0127,768.8775,298.2552,876.0208,0.847,1,person,left,26.47751830506234,7.3623550856081375,player
1055,43,9,251.315,567.9818,231.5874,526.899,271.0426,609.0646,0.8082,2,person,left,18.997635634464817,14.219520056216256,player
1056,43,2,402.6128,546.1506,384.1127,506.1652,421.1128,586.136,0.812,3,person,left,19.809029561907906,16.187794408219176,player
1057,43,13,401.9184,344.2891,390.018,314.2906,413.8188,374.2876,0.7317,4,person,left,9.74356307574502,26.520388731756647,player
1058,43,0,679.8367,745.4022,650.5838,708.189,709.0897,782.6155,0.8408,5,person,left,28.21052070336244,11.741018303312064,player
1059,43,11,778.9228,690.3435,758.6098,643.0661,799.2358,737.6208,0.8192,6,person,left,27.82749884516116,13.938137696766386,player
1060,43,3,830.8904,464.8176,816.7676,424.3661,845.0131,505.2691,0.7544,7,person,left,21.56997590633729,23.230765492394674,referee
1061,43,3,831.7803,413.8517,818.3077,380.9911,845.2529,446.7123,0.666,8,person,left,19.46407960104804,26.058159434358423,referee
1062,43,14,908.517,907.5082,898.9155,898.7512,918.1185,916.2653,0.4112,9,sports ball,left,32.92835332488566,9.273003497148265,ball
1063,43,5,966.5924,874.6044,946.9263,827.0579,986.2584,922.1508,0.7085,10,person,left,32.854727302809565,10.30033174026062,player
1064,43,7,964.286,406.6625,951.936,373.8571,976.6359,439.4679,0.8193,11,person,left,20.845472348575733,27.639516001172343,player
1065,43,23,1003.1536,252.5042,990.5568,226.1464,1015.7503,278.862,0.4945,12,person,left,13.034820803401068,40.292816115602,player
1066,43,1,1052.883,711.1044,1021.0437,671.0236,1084.7223,751.1853,0.8655,13,person,left,30.6854721603191,15.073429004631132,player
1067,43,18,1069.6768,525.7184,1052.3029,488.7069,1087.0508,562.7298,0.845,14,person,left,26.33170135551912,22.1381477615106,player
1068,43,17,1091.728,955.9618,1070.1854,908.3419,1113.2705,1003.5817,0.7051,15,person,left,34.87924483409628,9.265731059748704,player
1069,43,16,1179.2889,857.9256,1148.1725,815.2002,1210.4053,900.6509,0.8244,16,person,left,34.18221891870067,11.871661077511291,player
1070,43,20,1206.265,350.7438,1193.3082,327.307,1219.2217,374.1806,0.5818,17,person,left,21.603551809840592,33.61334837777908,player
1071,43,24,1249.1308,727.7837,1231.7206,679.8768,1266.541,775.6906,0.7876,18,person,left,32.66792180178534,15.792927590401248,player
1072,43,15,1267.1638,394.0246,1254.7153,363.3667,1279.6124,424.6826,0.706,19,person,left,24.20270250450436,31.059182139630373,player
1073,43,19,1319.2713,474.3392,1303.5725,434.9732,1334.9701,513.7052,0.7619,20,person,left,27.5438825378147,26.62696236601344,player
1074,43,19,1358.8326,438.989,1342.7395,402.2371,1374.9258,475.7408,0.7592,21,person,left,26.90551996472325,28.963680080556344,player
1075,43,4,1473.7962,505.3231,1455.24,467.2937,1492.3525,543.3525,0.7948,22,person,left,30.098803883991664,26.16795858834735,player
1076,43,6,1608.0816,730.5445,1574.7623,679.1536,1641.401,781.9354,0.8709,23,person,left,35.69128692593808,17.90324567999699,player
1077,43,12,1901.9062,858.2024,1884.5522,802.888,1919.2603,913.5167,0.5705,24,person,left,39.45953260959633,15.837491228723415,player
1078,44,10,156.5757,1024.1183,136.5043,968.2366,176.6471,1080.0,0.7571,0,person,left,29.52834645365288,3.233452835909842,player
1079,44,8,263.5108,821.9005,230.7812,769.0601,296.2405,874.7408,0.8157,1,person,left,26.460354447876963,7.370125339827998,player
1080,44,9,251.561,568.6309,232.9229,527.3645,270.1992,609.8973,0.7747,2,person,left,19.02476080800828,14.198367087931754,player
1081,44,2,405.4802,545.4477,387.343,505.3966,423.6173,585.4988,0.7815,3,person,left,19.813871711770275,16.237114919912845,player
1082,44,13,404.4036,344.5575,391.8574,314.4375,416.9498,374.6775,0.6968,4,person,left,9.79825423078232,26.52644098943714,player
