frame,x1,y1,x2,y2,confidence
109,1211.1438,706.6634,1248.0758,790.4294,0.7363
109,1321.5471,830.6915,1352.7303,928.1379,0.7445
110,795.6037,322.5404,830.7039,370.936,0.5223
110,1459.2108,595.5861,1506.6317,673.1506,0.7914
110,1221.0898,705.8267,1257.4762,788.4886,0.7075
110,1330.181,827.975,1360.8029,925.7835,0.5927
110,1016.1274,614.7867,1049.3518,697.7371,0.7413
110,287.9544,674.606,326.3285,756.792,0.8011
110,1542.8972,507.3872,1568.2405,574.6774,0.4345
110,1152.1937,394.3563,1174.4366,446.0668,0.4909
110,472.1037,485.6887,499.1474,544.1836,0.6786
110,1430.8335,581.9414,1458.4052,655.6811,0.674
110,1124.4679,617.6543,1154.0341,696.8102,0.8107
110,1011.1757,442.4978,1044.6292,502.2719,0.4966
110,617.9824,496.9405,639.2131,553.4184,0.6383
110,530.1442,639.7761,572.8532,715.6016,0.6046
110,1133.4218,479.7168,1154.1946,539.7194,0.6031
110,603.1478,864.9582,638.087,967.0717,0.5947
110,841.0129,787.6864,876.4296,865.9823,0.5187
110,1497.2341,459.5325,1528.4785,523.3414,0.5649
111,1016.428,442.7107,1051.7113,502.9823,0.5605
111,847.2568,786.8557,882.6387,872.1169,0.6022
111,1130.3768,615.6788,1162.3752,695.4095,0.8522
111,1465.3484,594.7609,1511.1786,673.0855,0.7764
111,1480.2432,424.8826,1503.5917,482.9048,0.4355
111,296.7173,674.0259,336.088,754.9354,0.7733
111,1434.1948,579.4963,1464.1198,653.458,0.6688
111,1231.347,704.2302,1268.0154,788.3445,0.7157
111,536.1317,637.8805,576.5086,714.5852,0.6917
111,622.6381,494.8584,651.5907,552.2582,0.7451
111,479.5528,485.2508,506.9311,545.0451,0.7196
111,1021.3028,611.8195,1057.6869,696.1356,0.7553
111,1498.1006,464.1965,1536.1774,524.2601,0.5878
111,1156.6437,394.4217,1180.3804,445.0768,0.4849
111,1543.6864,506.4324,1568.978,575.4366,0.5872
111,614.9871,862.3464,650.5571,962.4527,0.4857
111,807.9718,323.9811,840.4373,371.2031,0.5142
111,1336.7655,824.8619,1367.5865,925.4436,0.5477
111,1137.3878,478.3522,1157.7451,540.1703,0.5844
112,1344.451,824.1222,1374.9821,921.4898,0.5618
112,818.8317,325.4698,847.5397,370.6103,0.4734
112,1160.7217,393.438,1189.8534,445.9528,0.4837
112,546.0967,639.0673,588.5536,712.0441,0.7166
112,855.1809,781.1918,890.3009,870.6092,0.6851
112,1439.9291,578.7157,1470.8395,651.476,0.6532
112,630.6537,490.6433,661.1115,553.5824,0.6733
112,1502.672,463.7758,1544.7198,523.2249,0.5844
112,1473.4873,595.2795,1511.8125,672.1198,0.7581
112,307.1503,670.9686,345.4493,755.1757,0.7436
112,1134.5865,612.0171,1171.4077,692.4518,0.8101
112,1239.8518,705.5077,1274.7843,787.3292,0.7702
112,1020.7812,444.4416,1057.2164,502.6862,0.543
112,490.2677,483.4344,518.875,543.914,0.6956
112,1138.1929,477.873,1164.1293,539.0461,0.4355
112,1459.4622,398.5186,1480.7603,446.1139,0.4072
112,1485.5992,426.213,1505.6742,482.8474,0.5816
112,623.3629,859.0724,662.3651,957.7685,0.5782
112,1546.0144,503.6451,1573.6121,575.519,0.64
112,1027.4839,612.4442,1065.4633,692.736,0.7729
113,1248.5387,703.0009,1284.5112,784.7654,0.7473
113,1478.3613,595.7477,1514.098,670.7567,0.7082
113,319.7816,669.5486,356.3805,752.6849,0.6799
113,1142.6559,475.7629,1171.7542,536.8449,0.6795
113,1508.5159,462.8291,1548.7068,524.1746,0.6132
113,1050.823,400.6292,1074.6729,453.9832,0.4452
113,636.8983,857.6038,672.8331,955.1395,0.5108
113,1351.7111,821.7051,1381.9615,918.7469,0.5455
113,500.746,482.7469,528.8837,541.4312,0.7328
113,1137.8181,611.3521,1177.7314,690.9713,0.8079
113,1033.5452,609.4007,1070.4204,689.3416,0.8365
113,1165.6447,393.5032,1194.9708,445.1702,0.4524
113,635.9775,489.3232,670.5276,551.339,0.675
113,1548.2117,503.742,1581.0117,574.9893,0.6711
113,1446.0784,578.0554,1478.4053,649.8043,0.6612
113,859.0236,779.9912,897.4698,868.6857,0.6519
113,1026.7646,444.2003,1062.9141,504.2472,0.636
113,550.0186,638.3727,586.8157,711.2767,0.7638
113,829.8154,324.6234,856.8397,371.9894,0.4092
114,1486.4762,594.499,1514.0479,669.6742,0.6755
114,1260.1578,702.3271,1293.8694,782.4963,0.799
114,1170.7831,393.2985,1203.7897,444.3629,0.5021
114,1358.7448,820.5181,1389.0557,921.8353,0.5432
114,840.2205,325.7654,862.9808,371.984,0.4433
114,640.351,488.661,680.3815,548.4317,0.6878
114,511.4198,479.5482,541.0533,539.2125,0.7319
114,331.387,666.3778,368.2121,748.7683,0.7362
114,556.3118,635.5298,591.6083,709.9891,0.7453
114,1141.051,611.0859,1186.8092,689.7925,0.8207
114,1040.2925,609.9719,1077.2114,688.3312,0.8032
114,863.5889,776.697,906.5431,865.9316,0.6732
114,1035.0681,445.2614,1066.2964,503.3094,0.5185
114,1517.8605,467.9286,1554.3007,524.1707,0.5037
114,647.4109,854.165,687.0562,952.138,0.4608
114,1056.8785,400.1706,1077.4529,453.5068,0.4435
114,1145.7023,475.7285,1178.5873,533.4266,0.6565
114,1453.2689,578.9222,1484.1729,648.5203,0.6439
114,1547.2578,504.3737,1585.9817,574.9382,0.627
115,1547.7729,503.5191,1590.6035,572.7314,0.7452
115,1146.6665,474.4549,1184.4463,532.4724,0.6584
115,520.3203,479.1203,550.4482,537.739,0.7625
115,559.3309,630.7685,603.3062,706.2653,0.7513
115,1364.4221,818.8674,1396.0507,918.65,0.5829
115,848.7261,326.1821,868.5773,371.4727,0.5826
115,1470.4647,398.7909,1493.6826,448.591,0.4422
115,1175.1322,393.0013,1201.2433,444.0566,0.4353
115,651.343,485.4095,685.6298,547.0883,0.7352
115,1456.1876,578.3282,1488.6302,649.5255,0.667
115,1040.1628,444.5096,1067.8169,504.2106,0.4919
115,1045.4579,610.9224,1080.1384,686.4093,0.8062
115,1267.2119,699.9771,1300.5609,780.3948,0.826
115,1144.3909,610.8679,1190.9487,685.166,0.8199
115,1523.9291,468.2873,1554.2235,524.3917,0.5436
115,383.5364,709.0519,398.5494,721.8697,0.7868
115,1060.5443,400.2822,1085.4086,455.2446,0.4978
115,341.0294,662.0506,378.182,746.5345,0.7246
115,868.5079,775.4637,914.7215,864.0092,0.7062
115,1493.0575,428.279,1518.5959,484.0815,0.4495
115,1489.8914,591.4781,1516.1393,670.747,0.6954
116,1550.6627,504.89,1592.9235,571.3369,0.7042
116,878.0433,775.7622,926.0388,862.2279,0.7626
116,1277.3894,698.7858,1311.5825,778.8828,0.8064
116,1152.9595,473.418,1184.6865,525.9626,0.5652
116,1066.3789,399.5548,1093.4375,453.2866,0.4692
116,1182.6764,396.1326,1201.6786,444.8516,0.4482
116,1052.2317,609.8149,1084.3458,684.472,0.8289
116,565.8051,627.9723,610.4372,705.4552,0.8118
116,352.613,659.7927,387.1291,743.1028,0.7367
116,1428.7919,368.4884,1464.0917,413.1534,0.4371
116,1370.2533,817.2401,1404.0765,914.9411,0.6144
116,1530.3201,467.5404,1558.1528,523.4581,0.5893
116,1151.7074,610.3475,1194.1067,685.2797,0.8328
116,661.7439,490.0453,691.8569,547.1652,0.6121
116,1493.6228,589.4788,1521.4871,671.4304,0.6199
116,1048.9094,446.9814,1071.2345,504.1773,0.6464
116,530.4447,478.6479,560.4407,536.6076,0.5835
116,1463.0149,577.7069,1495.6212,651.6707,0.6339
117,1376.5449,816.6387,1411.6444,910.6937,0.6045
117,541.8731,480.108,568.7134,536.308,0.599
117,671.8522,489.2204,698.7188,547.3411,0.6735
117,364.236,655.7954,397.8051,731.4719,0.6669
117,1556.484,505.7954,1595.2994,572.2944,0.6564
117,868.8679,327.8228,888.0291,373.2717,0.5346
117,1159.8292,473.9107,1183.0587,527.4079,0.4654
117,1469.1453,575.4101,1501.6271,651.3251,0.5485
117,1497.5109,586.3405,1525.886,669.0381,0.5676
117,1157.1219,610.0526,1198.1793,683.9598,0.7869
117,888.7039,775.2807,934.0023,859.8062,0.7185
117,1284.8188,696.5301,1320.0845,773.2224,0.7432
117,1057.9857,607.8613,1089.7819,684.4508,0.8267
117,569.619,624.5741,618.8381,702.3912,0.8283
117,1533.3807,465.7991,1558.9373,524.1398,0.4316
117,1052.7491,446.804,1076.6569,504.2405,0.6764
118,1563.3282,507.4235,1593.5417,571.0339,0.4608
118,1476.668,574.2601,1507.9471,650.5529,0.5678
118,1538.6704,467.9313,1563.4226,523.8224,0.4303
118,566.8798,622.7158,625.6631,698.429,0.8592
118,1064.4438,605.4055,1096.7773,682.7422,0.7908
118,1160.3361,609.5245,1200.5336,682.2681,0.7979
118,679.2484,483.4364,700.6353,546.1377,0.7193
118,1293.349,695.5109,1329.5577,769.7269,0.7184
118,374.7426,652.4178,410.3586,723.5909,0.697
118,899.6241,773.4932,940.5683,856.556,0.6903
118,1384.0986,814.7776,1417.0505,907.4805,0.6475
118,1058.5095,445.9518,1085.1848,503.8756,0.6393
118,551.3267,478.4466,578.0206,536.0688,0.6443
118,0.0059,482.2337,30.3789,531.9241,0.6387
118,1500.9364,584.8666,1530.3246,665.6144,0.6223
118,1076.131,400.416,1101.6698,449.5228,0.4635
119,561.4294,478.0964,584.4781,532.624,0.6176
119,1506.8606,586.4993,1535.1622,661.7807,0.4412
119,1481.8978,574.3492,1514.6414,652.1454,0.4695
119,384.2508,648.4863,425.3969,714.8563,0.5958
119,1063.559,444.422,1093.4174,501.3533,0.4928
119,908.9671,771.7668,946.861,855.1296,0.672
119,1382.4175,812.9821,1424.0381,907.4509,0.6632
119,1301.9985,695.1429,1338.9749,766.9526,0.6868
119,1566.9686,511.7104,1594.9098,571.6364,0.4158
119,1070.494,601.8173,1103.6046,678.2963,0.784
119,0.1207,479.1334,40.8997,536.074,0.7104
119,686.8936,487.3818,708.9702,542.2773,0.7913
119,1167.2563,607.6989,1199.7239,682.1188,0.7435
119,569.856,622.4221,633.7793,697.5279,0.7099
119,1197.4871,396.5283,1220.7758,447.7148,0.4349
119,1167.386,477.4929,1190.2388,527.6127,0.4093
120,918.3802,769.3192,952.115,852.7415,0.6785
120,1201.0792,396.7229,1227.0916,446.6995,0.5239
120,1067.67,445.5456,1100.5997,502.6972,0.5924
120,1170.7852,475.602,1194.4863,530.3017,0.6237
120,1393.9459,811.0745,1432.0114,904.6035,0.6162
120,571.6287,476.6248,593.0848,532.0978,0.7021
120,1312.4764,693.0595,1348.5381,766.5837,0.682
120,1486.8915,574.163,1519.9348,648.519,0.4303
120,1548.4583,467.9739,1573.2775,529.9873,0.5176
120,0.3356,475.5543,50.3332,533.8079,0.7728
120,580.5513,622.025,615.9485,698.4656,0.7411
120,1171.9808,605.244,1204.62,681.8608,0.8119
120,1077.1208,599.8557,1111.111,677.1901,0.76
120,694.5214,482.6234,721.8441,542.1475,0.7255
120,394.8482,646.6572,436.4404,711.9264,0.7168
121,31.5043,473.8631,64.0068,532.65,0.5849
121,592.435,620.811,624.9067,696.6426,0.4817
121,1551.0231,466.611,1575.5621,527.1978,0.4994
121,1493.4741,573.8608,1524.1332,653.5596,0.5081
121,404.0382,644.4113,440.7344,710.065,0.5355
121,1572.8353,505.881,1598.2877,573.3968,0.5136
121,1070.6569,446.9819,1107.3772,502.8937,0.6496
121,1391.3657,810.663,1437.0531,902.7881,0.642
121,1205.2729,396.986,1234.8464,447.5381,0.4682
121,593.1316,620.9438,639.306,696.6323,0.4082
121,1321.6711,691.535,1355.7863,765.5384,0.8379
121,1173.2622,474.8454,1200.2599,529.9835,0.7479
121,700.2435,482.7862,730.9589,541.3834,0.7358
121,1177.6824,602.1094,1211.5455,679.8105,0.8188
121,1081.5291,598.2825,1116.6769,673.8633,0.7697
121,580.9678,475.4969,603.6597,530.3807,0.6805
121,924.9311,767.5312,956.9771,849.7463,0.6691
122,588.0532,473.4261,614.0897,530.4907,0.6493
122,930.3474,765.2188,963.2874,849.6722,0.5897
122,1551.0813,466.0909,1578.2937,527.1957,0.6115
122,1076.4808,447.3984,1114.0061,502.3837,0.6411
122,1574.799,505.4639,1600.3143,573.3801,0.6168
122,44.8422,472.76,75.0011,530.7057,0.6849
122,413.5909,641.2897,457.076,708.5739,0.6818
122,600.1849,618.2491,626.9432,693.507,0.5156
122,910.3019,332.0951,938.5283,375.2576,0.5296
122,1087.4736,597.0526,1119.8599,671.2899,0.7404
122,1395.2003,809.3876,1443.3757,902.0413,0.6898
122,1177.8091,473.7373,1204.7313,528.8998,0.6895
122,1329.2102,688.8719,1365.7694,765.3868,0.7657
122,703.438,483.6585,737.6669,542.188,0.7114
122,1180.5028,599.233,1215.3419,678.0767,0.794
123,1400.7008,808.5238,1448.9404,901.2101,0.7175
123,1211.7155,397.5994,1234.734,446.4523,0.4243
123,1459.8977,371.4648,1483.3375,415.8398,0.4239
123,1100.9146,403.5023,1121.3744,457.43,0.491
123,1575.5262,504.8471,1604.6012,571.6436,0.6598
123,595.4544,472.9254,625.47,531.3135,0.6842
123,937.4945,762.7178,971.3719,847.2409,0.6055
123,1182.8818,470.2659,1211.5433,528.2243,0.6335
123,1084.9275,449.5258,1104.6639,501.2089,0.5856
123,60.2842,473.2426,87.8956,529.8474,0.6444
123,918.5341,333.9185,944.9138,375.7953,0.5611
123,1337.1252,687.7859,1374.1873,762.089,0.7964
123,710.2914,481.761,743.8347,541.8544,0.7352
123,1095.1935,597.289,1123.2566,669.9555,0.8126
123,1186.0653,599.2096,1221.6603,675.7457,0.8087
123,607.1318,614.5279,636.4836,693.4279,0.7518
123,424.2079,640.6526,466.9941,706.0533,0.753
123,1553.7916,466.6797,1581.8192,527.6732,0.5845
124,612.2355,609.9457,640.1193,688.7644,0.7657
124,1104.118,402.5089,1128.7515,457.134,0.5084
124,603.4048,473.3882,634.6344,530.1819,0.6935
124,1407.1162,806.6746,1454.8848,898.8906,0.7088
124,945.1525,763.4711,976.5251,843.3472,0.6506
124,1184.6224,469.1737,1214.1145,526.9841,0.6688
124,73.9758,473.5966,100.5866,531.6615,0.6357
124,1574.7708,505.3916,1608.371,572.4915,0.679
124,1089.5314,449.8709,1110.115,501.4156,0.4275
124,1345.1899,689.3114,1381.0482,761.0312,0.8537
124,723.5461,483.9187,750.2214,540.6691,0.4032
124,1460.4183,372.6976,1489.3893,415.8179,0.4963
124,924.8412,334.2808,952.8491,375.4993,0.5064
124,1190.5781,598.1382,1224.6709,671.8484,0.7738
124,1099.9583,596.6907,1126.5063,669.5692,0.7676
124,1558.0222,467.979,1583.2959,528.4336,0.5843
124,1507.9469,574.91,1543.5137,654.4597,0.5556
124,740.4448,828.3748,774.1511,906.4371,0.4227
124,1217.3342,400.3329,1236.6921,448.059,0.4192
124,434.5626,639.581,473.0063,703.0941,0.7996
125,1106.3658,595.9021,1130.0879,666.8364,0.7638
125,617.0625,608.1163,646.713,684.236,0.7628
125,1195.1895,597.7346,1230.5126,668.0944,0.7871
125,436.9443,636.2839,481.2615,698.697,0.7235
125,730.5197,483.3155,754.8029,541.5518,0.739
125,1352.8447,686.8641,1390.3872,760.8117,0.6899
125,1413.2235,806.3952,1460.6965,895.7946,0.7336
125,1107.9921,403.7997,1135.2715,457.5399,0.5546
125,932.2158,335.261,958.8257,375.7534,0.4531
125,1093.5366,448.8469,1120.054,501.3029,0.4299
125,609.042,474.7045,643.1331,530.666,0.6692
125,1186.4474,469.6409,1220.924,526.4226,0.5654
125,88.0848,472.7943,114.5378,529.2043,0.6554
125,1576.0107,506.0557,1610.6477,568.2162,0.6879
125,949.5256,760.6546,983.6195,840.95,0.6874
125,748.1755,826.3417,782.2004,904.4893,0.452
125,1463.4265,373.9563,1491.093,415.1061,0.5303
125,1564.1136,468.2336,1585.2711,527.5307,0.4887
125,1223.0955,400.5194,1241.2958,447.5986,0.4867
126,1226.7576,402.1199,1245.1104,448.2107,0.4847
126,1578.6586,504.8552,1612.7283,568.6075,0.7068
126,619.6295,474.13,651.3516,530.1176,0.688
126,452.0914,631.2433,489.9419,696.4521,0.6307
126,99.1418,473.2507,127.1034,526.965,0.6836
126,1192.8835,470.0993,1222.157,524.6924,0.5634
126,1101.186,449.3674,1119.3303,500.645,0.6028
126,1006.1542,949.9105,1046.4392,1022.8187,0.4054
126,1519.7557,572.7903,1544.8821,648.0524,0.44
126,1567.3766,466.6081,1586.0848,527.7347,0.556
126,1112.2317,404.6129,1140.9999,455.4825,0.5478
126,756.8971,823.7872,791.8719,901.1124,0.5163
126,940.5692,335.9645,963.8628,377.1518,0.4953
126,1516.667,417.2441,1547.8099,485.0706,0.4799
126,953.5282,758.9222,991.1547,839.4728,0.7217
126,735.6937,482.0762,759.8239,541.2539,0.7301
126,1419.0004,804.9472,1466.8978,894.7674,0.7353
126,1199.0029,598.0267,1232.7441,666.0303,0.8046
126,620.8506,607.051,653.5168,680.5006,0.7951
126,1361.2715,683.866,1398.2053,757.619,0.7927
126,1111.9032,594.7542,1134.9989,665.6774,0.7675
127,1523.3177,573.5228,1554.4625,651.0686,0.4531
127,762.3708,822.3604,799.1265,901.2861,0.5162
127,1115.923,405.3688,1146.9075,455.7733,0.4591
127,744.3144,479.9407,765.0721,538.5178,0.7535
127,1366.2072,683.4575,1406.0806,757.9452,0.7297
127,1115.475,592.1062,1140.7593,664.2913,0.7334
127,956.6316,758.0433,997.7699,837.8038,0.7448
127,1424.3141,803.9485,1470.3138,893.0499,0.7401
127,460.5501,629.5009,494.2179,693.241,0.7681
127,1514.6427,418.6455,1549.5253,484.2773,0.4399
127,629.4902,474.2799,658.1829,528.1583,0.661
127,1582.9929,504.3067,1611.627,567.9058,0.6815
127,1196.245,472.3464,1216.3258,527.0229,0.5705
127,110.7233,473.7007,138.0827,525.9654,0.7129
127,1203.368,598.1428,1233.9023,666.901,0.7838
127,618.9156,603.9587,659.5084,675.67,0.845
127,1568.5782,467.1445,1588.6418,526.9178,0.5623
127,1103.0527,448.2486,1123.7107,499.225,0.6028
127,1229.1438,402.3629,1249.3954,447.7613,0.5525
128,1374.1639,682.3231,1412.4646,756.655,0.7205
128,751.3358,478.6248,771.4874,538.0318,0.7447
128,1231.3269,402.1978,1253.835,447.422,0.5552
128,952.8758,337.0742,974.5297,376.9733,0.4648
128,619.7802,604.1315,665.0081,674.7617,0.8283
128,1569.2887,468.6638,1590.4652,528.6861,0.4466
128,770.9352,819.9252,806.2352,897.5803,0.4475
128,1200.5577,472.0026,1220.125,527.5333,0.6039
128,636.5501,474.8822,661.3495,529.0025,0.6243
128,1526.6632,571.071,1558.4474,649.7401,0.5876
128,1205.3738,598.4393,1234.5499,666.1962,0.7241
128,1430.6499,803.6581,1475.7864,891.5953,0.7443
128,119.5787,473.5527,148.7361,524.3216,0.7156
128,1105.6776,448.314,1129.3348,501.4429,0.6674
128,962.983,757.4169,1004.341,836.3972,0.6838
128,417.9574,643.8591,434.3374,660.2277,0.6395
128,1584.7683,505.8511,1609.6743,567.9033,0.6243
128,1118.6147,590.7252,1147.2642,661.9294,0.6993
128,468.5734,628.8516,503.9069,690.1165,0.6997
129,1233.277,400.8385,1258.017,447.0499,0.4168
129,1529.2299,569.5485,1564.0745,645.0292,0.6066
129,1109.2134,448.3077,1135.4536,500.8479,0.6508
129,1435.7876,802.372,1481.8555,891.7996,0.6555
129,753.5494,481.7718,778.8031,536.2404,0.6575
129,126.7684,473.769,159.6204,525.0062,0.6973
129,624.4258,602.9863,667.0809,674.974,0.7825
129,1211.1984,596.3708,1236.4775,665.3419,0.7111
129,475.5642,625.4225,507.7587,686.1879,0.6702
129,1382.1461,681.0405,1419.4707,753.7719,0.7558
129,956.348,336.1534,980.1044,377.5253,0.5555
129,1587.6742,506.4728,1609.6439,568.6626,0.4822
129,967.9246,755.9095,1010.1638,834.5632,0.7019
129,414.6785,636.9271,428.309,651.9386,0.7088
129,643.8893,473.9576,664.8315,527.2799,0.6725
129,1122.1001,588.174,1153.1973,660.6268,0.7407
129,1201.5796,468.8495,1221.3997,527.7169,0.6482
130,648.809,471.3952,669.8997,526.2908,0.69
130,1532.4264,569.9583,1572.4336,642.8454,0.5132
130,1203.5657,470.0208,1226.4756,527.7008,0.5862
130,1214.899,595.1269,1243.2687,666.0345,0.7691
130,1036.9484,944.2172,1075.2485,1016.6472,0.4142
130,783.618,818.9395,821.018,898.47,0.4426
130,1236.8473,400.8709,1264.6604,446.1829,0.4042
130,1110.0315,447.2938,1140.2102,502.5451,0.6457
130,755.0359,479.7263,781.9246,534.718,0.6536
130,961.4941,334.7427,985.8127,375.2405,0.6048
130,975.8069,757.038,1014.6564,832.8836,0.695
130,1122.2183,586.5004,1157.2356,660.5679,0.7583
130,133.5106,472.8732,165.6089,523.7431,0.7518
130,480.1339,625.7168,511.0754,685.3465,0.7665
130,1483.7695,379.3308,1501.6554,418.4893,0.4039
130,629.1617,603.2587,666.7991,674.6922,0.72
130,1390.2716,680.5684,1428.634,753.4277,0.723
130,1443.8507,802.8637,1488.8835,891.3776,0.6932
130,1577.5441,468.6395,1600.0931,527.7271,0.6049
131,1399.261,680.0814,1435.9421,752.9213,0.6611
131,138.4778,472.651,172.3022,523.1194,0.7526
131,1486.5745,376.7708,1508.7961,417.8929,0.499
131,1580.2467,468.8016,1604.6748,527.2707,0.6194
131,980.9998,756.848,1019.311,833.0895,0.6963
131,1539.2263,569.3198,1577.2031,641.9251,0.624
131,759.2059,479.0465,787.6356,532.5314,0.7077
131,1115.7981,448.6718,1145.5811,501.6004,0.4625
131,1451.1786,802.9578,1495.5392,890.9224,0.7126
131,656.0258,471.5295,674.7873,526.2211,0.7277
131,484.184,625.0331,514.5212,683.8872,0.8001
131,966.3272,336.3566,991.6818,375.0814,0.4327
131,1128.1172,585.5625,1162.8867,658.2122,0.7581
131,1208.228,470.6825,1230.8826,523.6802,0.683
131,630.041,602.4962,664.8159,672.9117,0.6995
131,1219.0585,592.2852,1248.9937,664.4793,0.7575
132,1489.9589,373.8414,1515.2289,418.1738,0.4392
132,1584.2047,468.6285,1609.3553,526.1642,0.5364
132,1132.4982,407.2649,1151.1595,455.3419,0.5918
132,766.4913,478.5849,790.8948,531.6752,0.665
132,485.9091,622.0753,517.9519,682.3856,0.7587
132,1208.5005,469.7615,1237.3169,521.3332,0.5687
132,1547.576,567.9642,1582.5763,642.8124,0.6991
132,988.5181,756.815,1020.1511,829.4317,0.6554
132,1598.0388,504.7119,1624.807,565.2947,0.6056
132,791.7746,818.3793,831.6389,895.9834,0.4434
132,634.6622,600.6575,663.0884,673.3463,0.6929
132,1121.6467,451.9613,1148.7075,498.2837,0.4806
132,1133.4677,587.9477,1165.0896,656.7501,0.7225
132,1221.0377,591.5273,1252.905,662.9648,0.7606
132,1458.568,803.8145,1499.9659,891.7322,0.7468
132,144.5681,471.4857,180.6198,524.8612,0.7762
132,1406.7438,682.7039,1441.9205,752.6168,0.7436
132,658.5226,470.3073,680.1367,525.1507,0.4059
133,485.3221,621.8615,523.2202,681.7515,0.7112
133,1490.0604,374.7305,1518.8417,416.5304,0.4759
133,1464.3687,804.4006,1506.0623,891.2358,0.7184
133,1590.1865,468.1623,1614.2755,525.6324,0.4303
133,994.4075,756.663,1024.3134,829.9883,0.5627
133,1599.0315,504.9857,1631.644,564.1849,0.6257
133,1552.9032,568.1938,1583.0453,643.4797,0.6763
133,1136.8413,588.2071,1167.208,655.8726,0.6681
133,771.5353,476.8675,792.3829,530.7572,0.692
133,1208.2229,467.9562,1240.3569,520.6104,0.5635
133,1135.5286,406.1465,1154.2408,454.38,0.6237
133,150.5263,471.3201,183.797,522.7641,0.7503
133,796.5059,819.9639,835.8036,892.4169,0.4043
133,1219.7356,590.6351,1258.3287,661.0016,0.7745
133,385.8909,615.763,399.1475,626.7321,0.5332
133,661.7571,470.0087,685.2095,524.456,0.4616
133,1415.4808,681.7698,1449.8091,751.5733,0.7852
133,639.6725,598.4309,665.0977,671.9733,0.7616
134,666.7059,470.3015,687.2328,522.1619,0.6752
134,775.9679,475.606,794.1862,531.0643,0.732
134,997.5434,754.7159,1026.8357,830.7299,0.6589
134,484.8402,619.2984,527.9855,679.5242,0.7464
134,1420.9996,681.2983,1454.7383,753.2753,0.7785
134,640.9208,595.4544,670.5854,669.6526,0.7544
134,1556.9806,567.1462,1586.2156,642.6761,0.6351
134,1136.5642,403.9437,1159.7875,455.9374,0.6428
134,1207.8754,468.8439,1241.0027,519.7617,0.609
134,1535.4166,431.9461,1561.3286,484.3562,0.5794
134,1550.8467,418.0949,1576.1302,464.0273,0.4913
134,1248.4362,400.0825,1264.8215,445.2673,0.4614
134,1222.8794,591.3109,1261.7882,658.8673,0.7945
134,1470.9506,804.6573,1511.281,893.8308,0.7398
134,154.1161,471.7047,184.3319,521.5156,0.7127
134,1140.63,589.0483,1166.884,656.8047,0.6847
134,1599.3384,501.3298,1634.9641,561.6652,0.6755
134,802.8199,818.6882,840.9915,892.2816,0.4298
134,1063.454,946.0619,1101.173,1017.1616,0.4285
134,1494.0898,375.1734,1524.1428,416.2295,0.4503
135,1213.5095,468.3646,1240.2012,523.306,0.6347
135,984.4191,334.4315,1004.3329,376.6441,0.5266
135,1137.2538,404.2985,1162.1228,455.1242,0.5817
135,1250.5288,397.6135,1269.7882,444.5966,0.5281
135,670.7966,468.9136,691.5344,520.9703,0.6396
135,1535.0354,431.8874,1564.2634,484.2312,0.618
135,1559.6323,565.2274,1591.5557,642.3353,0.6065
135,1429.1597,680.6371,1461.8865,753.4233,0.8485
135,484.9532,619.5678,532.1776,677.1336,0.7684
135,1476.5691,804.4717,1515.5054,893.528,0.7679
135,1225.7915,591.5909,1263.1066,657.3926,0.7659
135,639.5746,593.5371,674.1855,668.95,0.7473
135,1143.1552,585.9628,1167.9679,656.7873,0.7164
135,158.608,470.2238,185.9052,520.8276,0.715
135,778.2366,475.3846,797.5546,529.1622,0.7145
135,1000.658,754.2568,1030.9396,831.496,0.6926
135,1602.6423,502.7881,1637.3364,560.3439,0.5224
135,1555.0801,419.2217,1578.9406,465.9441,0.4388
136,637.552,592.0219,677.8759,667.721,0.8006
136,490.2082,619.005,535.8667,678.576,0.7772
136,1003.1633,754.3088,1034.1622,830.8436,0.6452
136,1251.5984,395.7336,1273.5487,443.174,0.6217
136,1563.6914,563.7179,1597.4128,642.9333,0.6836
136,1216.1449,469.3154,1238.2153,522.1084,0.6676
136,1559.7484,419.0902,1578.9957,465.2726,0.4733
136,1131.4841,451.5938,1152.3556,500.5604,0.542
136,780.5714,473.6062,801.2755,528.7178,0.755
136,1482.1622,805.6084,1520.8517,893.9471,0.7387
136,986.9784,335.253,1008.6471,374.1699,0.5633
136,1434.0879,682.8853,1467.6288,753.1193,0.826
136,162.3115,468.1441,186.4041,519.9894,0.7341
136,674.2399,467.7798,694.9512,524.3718,0.6843
136,1229.1782,592.2059,1263.1644,657.6198,0.6496
136,1146.1477,584.9484,1171.8248,656.3757,0.6535
136,1532.3804,432.9359,1569.7888,483.6048,0.666
137,493.4252,617.2493,537.7993,678.6087,0.7881
137,165.0185,467.7425,185.3049,517.9234,0.7983
137,1561.1697,419.1731,1580.959,465.4098,0.5166
137,1439.7343,680.3773,1473.0023,753.096,0.8223
137,638.2029,591.2817,680.2575,659.9637,0.8006
137,1228.6707,591.8901,1264.1729,658.6412,0.6517
137,1001.8337,754.6016,1035.9485,830.3102,0.6569
137,361.6843,595.4072,373.8085,605.7151,0.4143
137,1216.3629,471.9849,1239.1226,521.7262,0.6724
137,1607.6935,471.2336,1627.5919,513.9399,0.4034
137,1532.0995,432.3704,1571.1028,483.5914,0.6119
137,988.218,334.1922,1010.8861,372.7577,0.6087
137,1250.9597,395.4617,1276.7699,442.9975,0.5871
